user_id,is_rumor,is_source_tweet,hashtags_count,retweet_count,favorite_count,mentions_count,user.tweets_count,user.verified,user.followers_count,user.friends_count,sentimentscore,intensityscore
2901458249,1,0,0,0,0,1,1881,0,317,391,0,5.3163E-04
2901435751,1,0,0,0,0,2,28,0,15,38,-0.45,3.5714E-02
2901260688,1,0,0,0,0,1,2,0,4,19,0,5.0000E-01
2905066780,1,0,0,0,0,2,201,0,37,88,0,4.9751E-03
2905413041,1,0,0,0,0,2,128,0,11,55,0.25,7.8125E-03
2911502292,1,0,0.25,0,0.5,1.25,976.5,0,212.5,262.25,-0.035,1.0241E-03
2905473567,1,0,1,0,0,1,719,0,50,265,0.242857142857143,1.3908E-03
2911291099,1,0,0,0,1,2,7,0,3,19,0,1.4286E-01
2910891532,1,0,0,0,0,1,3093,0,124,325,0.121590909090909,3.2331E-04
2909873316,1,0,1,1,0,1,202,0,59,307,0.625,4.9505E-03
2909809895,1,0,0,0,1.5,1,956,0,283,109,0.125,1.0460E-03
2909761500,1,0,0,0.5,0,1.5,41,0,9,52,0.233333333333333,2.4390E-02
2909534399,1,0,0,0.5,0.5,1.5,6548,0,843,886.5,-0.25,1.5272E-04
2909512638,1,0,0,0,0,1,115,0,13,54,-0.0999999999999999,8.6957E-03
2909484938,1,0,0,0,3.5,1.5,405,0,91,607,-0.175,2.4691E-03
2908520384,1,0,0,0,0,1,427,0,16,45,0.3,2.3419E-03
2908352080,1,0,0,0,0,1,105,0,67,180,0.35,9.5238E-03
2907999285,1,0,0,0,0,1,137,0,17,51,0,7.2993E-03
2907840246,1,0,0,0,0,2,549,0,59,378,0,1.8215E-03
2907782807,1,0,0,0,1,1,563,0,206,208,0.15,1.7762E-03
2907646738,1,0,0,0,0,2,818,0,45,223,0.7,1.2225E-03
2907401280,1,0,0,0,0,1,3850,0,782.5,1964,-0.0388888888888888,2.5974E-04
2906577839,1,0,0,0,0,1,475,0,14,43,0.166666666666667,2.1053E-03
2906321806,1,0,1,0,0,1,186,0,10,59,0.075,5.3763E-03
2770614258,1,0,0,0,0,1,2430,0,123,423,0,4.1152E-04
2770148554,1,0,0,0,0,3,108,0,3,25,0,9.2593E-03
2474237058,1,0,0,0,0,2,1708,0,39,135,0.245833333333333,5.8548E-04
2573140608,1,0,0,0,0,2,38,0,19,70,0.025,2.6316E-02
2576432274,1,0,1,0,2,2,19310,0,646,1316,0,5.1787E-05
2576370989,1,0,0,0,2,1,5137,0,547,444,0.1,1.9467E-04
2574117569,1,0,0,0,0,1,627,0,72,273,0.178571428571429,1.5949E-03
2573972319,1,0,0,4,2,1,432,0,96,103,0,2.3148E-03
2573537198,1,0,1,0,0,2,2290,0,78,160,0,4.3668E-04
2573394642,1,0,0,0,0,1,27070,0,2501,909,0,3.6941E-05
2573360142,1,0,0,0,0,1,1404,0,90,399,-0.2,7.1225E-04
2573183814,1,0,0,0,0,2,1630,0,48,180,-0.78,6.1350E-04
2573051322,1,0,0,0,0,2,2120,0,19,38,0.118181818181818,4.7170E-04
2586531863,1,0,0,0,0,1,24,0,3,22,-0.9,4.1667E-02
2572112909,1,0,1,0,0.333333333333333,1,278,0,13,8,0.4,3.5971E-03
2571780841,1,0,0,0,1,2,10420,0,1641,846,0.136363636363636,9.5969E-05
2571774428,1,0,1,17,3,1,1862,0,447,288,-0.5,5.3706E-04
2571766333,1,0,2,0,0,2,9719,0,169,1999,0,1.0289E-04
2571707959,1,0,0,0,0.5,1,577,0,196,817,-0.15,1.7331E-03
2571457676,1,0,0,0,0,2,17672,0,807,465,0,5.6587E-05
2570798579,1,0,0,0,0,2,4270,0,107,265,0,2.3419E-04
2570646097,1,0,0,0,0,1,445,0,399,866,0.1,2.2472E-03
2576920662,1,0,0,0,0,2,325,0,67,290,-0.75,3.0769E-03
2576951394,1,0,0,0,0,1,2,0,3,20,0,5.0000E-01
2577216392,1,0,0,0,0,1,1042,0,21,67,-0.5,9.5969E-04
2577602433,1,0,0,0,2,1,4863,0,897,510,-0.5,2.0563E-04
2585947356,1,0,0,0,0,2,2429,0,14,57,-0.8,4.1169E-04
2585884892,1,0,0,0,0,2,952,0,279,568,0,1.0504E-03
2584944914,1,0,1,0,0,2,762,0,38,112,-0.65,1.3123E-03
2584665942,1,0,0,0,0,2,1034,0,155,377,0.78125,9.6712E-04
2584589105,1,0,0,0,0,3,1534,0,90,85,0.227272727272727,6.5189E-04
2584296595,1,0,0,0,0.166666666666667,1.66666666666667,233,0,4,90,0.0611111111111111,4.2918E-03
2582997746,1,0,0,0,0,1,545,0,11,21,0.3,1.8349E-03
2582649564,1,0,0,0,0,2,544,0,56,77,0,1.8382E-03
2582465372,1,0,0,1,1,2,935,0,7,21,0,1.0695E-03
2582045087,1,0,0,0,0,1,977,0,52,31,0.4375,1.0235E-03
2581934598,1,0,0,0,0,1,88,0,7,79,0.25,1.1364E-02
2581929888,1,0,0,0,1.5,1.5,59,0,30,73,-0.275,1.6949E-02
2580752990,1,0,0,0,2,2,348,0,17,204,-0.166666666666667,2.8736E-03
2578789111,1,0,0,0,0,3,2134,0,177,783,0.375,4.6860E-04
2578699266,1,0,0,0,0,2,6303,0,1208,77,0,1.5865E-04
2578314115,1,0,0,0,0,1,251,0,6,6,0,3.9841E-03
2578298911,1,0,0,0,0,3,5,0,0,13,0.25,2.0000E-01
2570631118,1,0,0,0,0,1,1522,0,16775,4376,0,6.5703E-04
2570101444,1,0,1,0,1,1,1702,0,136,235,0.25,5.8754E-04
2569761853,1,0,0,0,0,1,57,0,21,83,0,1.7544E-02
2562156394,1,0,0,0,0,2,103,0,4,36,0,9.7087E-03
2561935640,1,0,0,0,0,1,1084,0,187,545,-0.5,9.2251E-04
2561761900,1,0,0,0,0,1,7460,0,84,12,0,1.3405E-04
2561621657,1,0,0,2,1,1,1001,0,55,204,-0.2,9.9900E-04
2561008639,1,0,0,0.666666666666667,0.0416666666666667,1.75,854.625,0,24.8333333333333,77.9166666666667,0.0745008680555555,1.1701E-03
2560992567,1,0,0,1,0,2,386,0,10,23,-0.397222222222222,2.5907E-03
2560595986,1,0,0,2,3,2,256,0,17,142,0.5,3.9063E-03
2559887646,1,0,0,0,0,1,57,0,165,167,0,1.7544E-02
2559727307,1,0,0,0,0,1,2516,0,119,90,0,3.9746E-04
2559497896,1,0,0,0,2,1,1102,0,41,84,0,9.0744E-04
2559360894,1,0,0,0,0,2,113,0,26,517,-0.175,8.8496E-03
2559310359,1,0,0,0,1,2,4273,0,300,414,0,2.3403E-04
2558972356,1,0,0,0,0,1,720,0,86,84,0,1.3889E-03
2558947681,1,0,0,0,0,2,1760,0,315,41,0,5.6818E-04
2558848203,1,0,0,0,0,1,3025,0,643,167,0.25,3.3058E-04
2557599836,1,0,0,0,0,2,5800,0,147,236,0.3,1.7241E-04
2557039222,1,0,0,0,1,3,621,0,573,1811,0,1.6103E-03
2556990331,1,0,1,0,1,2,2859,0,473,1575,-0.1,3.4977E-04
2562045971,1,0,1,0,0,1,3008,0,147,112,0,3.3245E-04
2562759720,1,0,0,0,1,2,35986,0,1244.33333333333,242,0,2.7789E-05
2569565560,1,0,0,0,0,1,665,0,35,80,0,1.5038E-03
2564196206,1,0,0,0,0,3,1779,0,79,136,0,5.6211E-04
2569461165,1,0,0,0,0,2,14889,0,357,385,-0.875,6.7164E-05
2569258390,1,0,0,0,3,2,402,0,51,254,0.45,2.4876E-03
2569102596,1,0,0,1.33333333333333,2,3.66666666666667,18850,0,1025,1500,-0.207142857142857,5.3050E-05
2569036317,1,0,0,0,2,1,1567,0,55,158,-0.0374999999999999,6.3816E-04
2568449280,1,0,0,0,1,1.5,12951.5,0,1640,676,0,7.7211E-05
2568107372,1,0,0,0,0,2,357,0,212,259,0,2.8011E-03
2567492196,1,0,0,0,0,1,11146,0,190,87,0.2,8.9718E-05
2567292679,1,0,0,0,0,2,5472.33333333333,0,61,122.666666666667,0.155,1.8274E-04
2567146231,1,0,0,1,0,2,4238,0,972,1582,-0.65,2.3596E-04
2566291015,1,0,0,0,1,2,155,0,17,146,0.45,6.4516E-03
2566265229,1,0,0,0,0,1,682,0,45,130,-0.5,1.4663E-03
2565053597,1,0,0,0,0,2,230,0,89,255,0.242857142857143,4.3478E-03
2564986392,1,0,1,0,0,1,1060,0,159,103,0,9.4340E-04
2564769330,1,0,0,1,0,1,1140,0,27,94,0,8.7719E-04
2564750423,1,0,0,0,0,2,909,0,116,515,0,1.1001E-03
2564289443,1,0,0,0,0.5,1.5,4501.5,0,108,343,-0.1875,2.2215E-04
2564255801,1,0,1,0,0,1,204,0,22,118,-0.5,4.9020E-03
2586397716,1,0,0,0,0,1,1775,0,90,129,0,5.6338E-04
2586578106,1,0,0,1,1,3,4051,0,223,1993,0,2.4685E-04
2556034921,1,0,0,0,0,3,155,0,45,157,1,6.4516E-03
2609863675,1,0,2,0,0,2,1072,0,44,343,0.285714285714286,9.3284E-04
2611782600,1,0,0,2,4,2,11275,0,1005,1130,0,8.8692E-05
2611703782,1,0,0,0,0,3,913,0,231,489,-0.2,1.0953E-03
2611157111,1,0,0,0,0,2,16887,0,699,1095,0.05,5.9217E-05
2611076161,1,0,0,0,0,1,87,0,26,300,0,1.1494E-02
2611049635,1,0,0,1.66666666666667,1.33333333333333,3,769,0,89,200,0.0833333333333333,1.3004E-03
2611014717,1,0,0,0,1,1,138,0,51,685,-0.5,7.2464E-03
2610546426,1,0,0,1,1,1,72,0,14,113,0,1.3889E-02
2610181134,1,0,0,0,0,2,611,0,5,52,0,1.6367E-03
2609283960,1,0,0,3,1,1,108,0,56,510,-0.43125,9.2593E-03
2587291417,1,0,0,0,0,1,561,0,11,57,-0.325,1.7825E-03
2608761522,1,0,0,0,0,1,1708,0,93,388,0,5.8548E-04
2608622678,1,0,0,0,1,2,6237,0,151,210,-0.5,1.6033E-04
2607972383,1,0,0,0,0,1.33333333333333,1120,0,126,255,-0.0555555555555555,8.9286E-04
2607187727,1,0,0,0,0,2,2680,0,112,211,0.3,3.7313E-04
2606735004,1,0,0,0,0,2,901,0,165,379,-0.4,1.1099E-03
2605934017,1,0,0,0,0,1,118,0,188,186,0,8.4746E-03
2605667304,1,0,1,2,2,1,265,0,644,647,0,3.7736E-03
2605661089,1,0,0,0,0,1,1207,0,152,548,0,8.2850E-04
2611800945,1,0,0,0,0,1,170,0,24,91,0.0749999999999999,5.8824E-03
2611858165,1,0,1,0,0,1,486,0,19,119,0.0625,2.0576E-03
2612149370,1,0,1,0,0,2,318,0,19,180,-0.75,3.1447E-03
2612445804,1,0,0,0,1,2,10002,0,979,2000,0.5,9.9980E-05
2625174307,1,0,0,0,0,2,9371,0,775,873,0,1.0671E-04
2622786993,1,0,0,0,0,1,50,0,10,39,0,2.0000E-02
2622559649,1,0,0,0,0.333333333333333,1.66666666666667,999.333333333333,0,57,222.333333333333,0.0347222222222222,1.0007E-03
2621800250,1,0,0,0,0.333333333333333,1.11111111111111,222,0,6,47,-0.190277777777778,4.5045E-03
2620925179,1,0,0,0,1,1,5461,0,72,70,0,1.8312E-04
2620662823,1,0,0,0,0,1,30,0,6,15,0.2,3.3333E-02
2618715521,1,0,0,0,0,1,1237,0,141,112,0,8.0841E-04
2617709575,1,0,0,0,0,1,397,0,10,81,0,2.5189E-03
2617194469,1,0,0,0,0,1.5,528,0,8,42,0.144010416666667,1.8939E-03
2616034362,1,0,0,0,0,2,57,0,66,160,0.136363636363636,1.7544E-02
2615894244,1,0,0,0,1,1.5,763,0,170,217,-0.075,1.3106E-03
2615727072,1,0,0,0,0,1,1196,0,167,306,0.375,8.3612E-04
2615671339,1,0,0,0,1,1,3738,0,208,175,0.25,2.6752E-04
2615230232,1,0,0,0,0,2,1183,0,63,88,0,8.4531E-04
2614390512,1,0,0,0,2,2,557,0,180,339,0,1.7953E-03
2614336239,1,0,0,0.0666666666666667,0.133333333333333,2.66666666666667,10126.4,0,380.733333333333,413.933333333333,0.137292328042328,9.8752E-05
2613271906,1,0,0,0,0,1,846,0,39,15,0,1.1820E-03
2604128282,1,0,2,1,1,3,614,0,257,284,0.3,1.6287E-03
2603240130,1,0,0,0,0,2,367,0,62,42,-0.65,2.7248E-03
2603050028,1,0,0,0,0,2,5115,0,52,64,0,1.9550E-04
2596855424,1,0,0,0,1.5,2,39933,0,18212,14643,0,2.5042E-05
2596477542,1,0,0,0,0,3,123,0,26,108,-0.0568181818181818,8.1301E-03
2595865716,1,0,0,0,0,2,17103,0,1050,1599,-0.1875,5.8469E-05
2595322428,1,0,0,0,0,1,1214,0,52,138,0.3125,8.2372E-04
2595249908,1,0,0,0,0,1,614,0,38,427,0,1.6287E-03
2593942390,1,0,0,0,0,2,4367,0,129,164,0.0722222222222222,2.2899E-04
2593928917,1,0,0,0,0,3,283,0,20,109,-0.0124999999999999,3.5336E-03
2592419502,1,0,0,1,3,2,42392,0,1575,1475,0,2.3589E-05
2592010609,1,0,2,0,0,1,2143,0,48,117,-0.1,4.6664E-04
2591208013,1,0,0,0,1,2,20,0,4,15,0,5.0000E-02
2591047718,1,0,0,0,1,1,969,0,16,56,-0.3,1.0320E-03
2590981231,1,0,1,0,8,3,135,0,25,35,0,7.4074E-03
2590214491,1,0,0,0,0,3,94,0,139,332,0.35,1.0638E-02
2589541577,1,0,0.5,0.5,0,1,2890,0,1118,1221.5,-0.0625,3.4602E-04
2588988638,1,0,0,0,0,1,99,0,61,211,0.1375,1.0101E-02
2588241813,1,0,1,0,1,1,61,0,6,17,-1,1.6393E-02
2587786188,1,0,0,0,1,2,3441,0,378,1242,0,2.9061E-04
2587698164,1,0,0,0,0,2,1152,0,13,30,0,8.6806E-04
2596618610,1,0,0,0,0,1,707,0,44,74,-0.388888888888889,1.4144E-03
2597182416,1,0,0,0,0,1,562,0,6,73,0,1.7794E-03
2602741532,1,0,0,0.2,0.4,2.2,420,0,353,2000,0,2.3810E-03
2597593818,1,0,0,0,0,3,174,0,17,190,0.0638888888888889,5.7471E-03
2602664509,1,0,0,0,1,1,289,0,22,125,0.366666666666667,3.4602E-03
2602613003,1,0,1,0,0,1,2435,0,1205,1667,0.396428571428571,4.1068E-04
2602417026,1,0,0,0,0,1,26,0,11,83,0.285714285714286,3.8462E-02
2601974234,1,0,0,0,0,1,228,0,58,87,0,4.3860E-03
2601637580,1,0,2,2,2,1,383,0,337,333,-0.5,2.6110E-03
2601614204,1,0,0,0,1,3,8519,0,1938,2049,0.0416666666666666,1.1738E-04
2600958984,1,0,5,0,0,2,3857,0,99,76,-0.05,2.5927E-04
2600928566,1,0,0,0,0,2,2407,0,107,147,0,4.1545E-04
2600196505,1,0,1,0,0,3,649,0,22,52,0,1.5408E-03
2600078317,1,0,0,0,0,1,13829,0,297,960,0,7.2312E-05
2600071410,1,0,0,0,0,1,335,0,11,85,0.25,2.9851E-03
2599540910,1,0,0,0,0,2,610,0,79,182,0.0333333333333333,1.6393E-03
2599061982,1,0,0,0,0,1,4728,0,33,40,0,2.1151E-04
2599011133,1,0,0,0,0,1,1786,0,120,436,0,5.5991E-04
2598340132,1,0,0,1,0,2,97,0,43,110,-0.2,1.0309E-02
2598224232,1,0,0,0,0,2,2825,0,37,60,-0.0071428571428571,3.5398E-04
2598218616,1,0,0,0,1,2,549,0,113,276,0,1.8215E-03
2556786174,1,0,0,0,0,1,53224,0,18219,125,0,1.8789E-05
2555842460,1,0,1,0,1,2,6200,0,1485,1697,0,1.6129E-04
2769886987,1,0,0,0,0,3,4637,0,1193,1868,-0.125,2.1566E-04
2496076532,1,0,0,0,1,1,251,0,35,62,-1,3.9841E-03
2497139639,1,0,0,0,0,2,54,0,25,78,0,1.8519E-02
2497102836,1,0,2,3,2,2,2176,0,321,451,0,4.5956E-04
2497038156,1,0,0,1,1,2,21,0,11,34,0,4.7619E-02
2496651422,1,0,0,0,0,1,40,0,25,155,-0.0999999999999999,2.5000E-02
2496643562,1,0,1,0,0,1,131,0,26,58,0,7.6336E-03
2496532354,1,0,0,5,3,2,15956,0,831,465,0,6.2672E-05
2496449354,1,0,0,0,0,2,102440.666666667,0,189.333333333333,27,0,9.7617E-06
2496329197,1,0,0,0.8,0.8,3.6,2452.8,0,271.6,296.2,0.126666666666667,4.0770E-04
2496017598,1,0,0,0,0,1,1164,0,63,84,-0.6,8.5911E-04
2511220736,1,0,0,0,0,1,83,0,17,136,0,1.2048E-02
2495906778,1,0,0,0,0,1,761,0,45,260,0,1.3141E-03
2495244805,1,0,0,0,1,1,846,0,116,119,0.15,1.1820E-03
2494628612,1,0,0,0,1,2,166,0,12,121,0,6.0241E-03
2494601448,1,0,0,0,0,1,753,0,39,196,0.1,1.3280E-03
2494313337,1,0,0,0,0,2,2116,0,1051,2002,0.7,4.7259E-04
2493759192,1,0,0,1,6,1,25005,0,4096,164,0,3.9992E-05
2493350586,1,0,0,0,0,1,1744,0,241,292,-0.5,5.7339E-04
2493254086,1,0,0,2,1,1,1550,0,222,270,0,6.4516E-04
2497355700,1,0,0,0,0,2,1926,0,52,173,-0.114583333333333,5.1921E-04
2498244122,1,0,0,0,0,2,672,0,5,14,0,1.4881E-03
2498245494,1,0,1,0,0,2,1543,0,24,79,0,6.4809E-04
2499725734,1,0,0,1,0,1,2077,0,370,785,-0.3,4.8146E-04
2510706061,1,0,0,0,0,2,1203,0,116,305,0.25,8.3126E-04
2510592547,1,0,0,0,0,2,829,0,205,401,0,1.2063E-03
2510410071,1,0,0,1,0,2,208,0,37,133,0.20234375,4.8077E-03
2509436139,1,0,0,0,0,1,24013,0,1609,854,-0.75,4.1644E-05
2509417839,1,0,0,0,1,1,599,0,22,41,0,1.6694E-03
2509403656,1,0,0,0,0,1,283,0,249,975,0.442857142857143,3.5336E-03
2508509588,1,0,0,0,0,1,518,0,77,165,-0.3,1.9305E-03
2508418672,1,0,0,0,0,1,185,0,5,26,-0.1,5.4054E-03
2505846217,1,0,0,0,0,1,465,0,17,25,0,2.1505E-03
2504665885,1,0,0,0,0,2.75,521.25,0,28,72,0.0854166666666667,1.9185E-03
2504418569,1,0,0,0,0,1,3,0,4,4,-0.2,3.3333E-01
2504146428,1,0,0,0,1,2,7267,0,532,237,0,1.3761E-04
2501482932,1,0,0,0,0,1,245,0,24,100,0.8,4.0816E-03
2501030760,1,0,0,0,0,2,3882,0,67,141,0.218181818181818,2.5760E-04
2500030157,1,0,0,0,0,1.875,1953,0,66,141,0.14921875,5.1203E-04
2499936331,1,0,0,0,0,2,52,0,4,1,0,1.9231E-02
2499910057,1,0,0,0,0,3,304,0,9,42,0,3.2895E-03
2491937616,1,0,0,0,0,1,80,0,22,99,0.06875,1.2500E-02
2491821019,1,0,0,0.25,0,2,216,0,53,158,-0.115364583333333,4.6296E-03
2491634121,1,0,0,0,0,1,735,0,148,491,1,1.3605E-03
2480543874,1,0,0,0,1,1,3157,0,484,2000,0.136363636363636,3.1676E-04
2480055302,1,0,0,2.5,5,1.5,2009,0,509.5,1998,0.320833333333333,4.9776E-04
2479789147,1,0,0,0,0,1,5165,0,546,1811,-0.25,1.9361E-04
2479471925,1,0,0,0,0,3,601,0,10,11,0,1.6639E-03
2479349964,1,0,0,0,0,2,831,0,13,52,0,1.2034E-03
2479104178,1,0,2,0,0,1,6782,0,923,1106,0,1.4745E-04
2478614430,1,0,0,0,0.5,1.5,4781.5,0,343.5,1038,-0.5,2.0914E-04
2477799221,1,0,0,0,0,1,2652,0,214,256,0,3.7707E-04
2477717754,1,0,0,0,0,4,961,0,27,163,0.1,1.0406E-03
2477028826,1,0,0,0,0,1,4247,0,1164,1481,-0.26875,2.3546E-04
2476744150,1,0,0,1,2,1,2618,0,116,108,0.116666666666667,3.8197E-04
2476559762,1,0,0,0,0,1,1464,0,90,122,0.1,6.8306E-04
2476419657,1,0,0,0,0,2,5,0,1,3,0,2.0000E-01
2475721884,1,0,0,0,0,1,2094,0,74,66,0,4.7755E-04
2475634148,1,0,0,0,0,1,3191,0,289,520,0,3.1338E-04
2474888169,1,0,1,0,0,1,2000,0,130,168,0.2,5.0000E-04
2474717340,1,0,0,5,2,1,61,0,5,17,0,1.6393E-02
2474400055,1,0,0,1,4,2,3297,0,154,266,0,3.0331E-04
2480390078,1,0,0,2,3,3,6650,0,316,560,-0.5,1.5038E-04
2481267398,1,0,0,0,1,2,354,0,57,240,0,2.8249E-03
2491358210,1,0,0,0,0,1,777,0,35,99,0,1.2870E-03
2481572755,1,0,0.222222222222222,0,0,2.33333333333333,717,0,131,237,-0.138888888888889,1.3947E-03
2490441158,1,0,0,0,0,2,1380.5,0,299.5,735,0,7.2438E-04
2489213666,1,0,0,0,0,2.66666666666667,16790,0,538,411,0,5.9559E-05
2487768475,1,0,0,0,0,2,103,0,3,33,-0.4,9.7087E-03
2487323707,1,1,2,182,36,0,171,0,61,132,0,5.8480E-03
2487221479,1,0,0,0,0,1,339,0,69,500,0.175,2.9499E-03
2485980511,1,0,0,0,1,1,14036,0,412,404,0,7.1245E-05
2485349550,1,0,5,0,0,1,1027,0,70,325,0.1,9.7371E-04
2484962204,1,0,0,0,1,2,53,0,14,73,0.25,1.8868E-02
2484656220,1,0,0,0,0,2,506,0,7,41,0,1.9763E-03
2484346413,1,0,0,0,0,2,8890,0,227,888,0,1.1249E-04
2483752741,1,0,0,0,0,1.66666666666667,502.333333333333,0,8.66666666666667,36,0,1.9907E-03
2483222413,1,0,0,0,0,1,800,0,422,453,0,1.2500E-03
2483044398,1,0,0,1,1,3,273,0,68,58,0.2,3.6630E-03
2482736803,1,0,0,0,0,1,476,0,44,159,-0.0833333333333333,2.1008E-03
2482672057,1,0,0,0,0,1,3,0,7,22,0,3.3333E-01
2482271094,1,0,0,0,3,1.5,1407,0,47,110.5,0.277777777777778,7.1073E-04
2481756542,1,0,0,0,0,2,879,0,20,69,0,1.1377E-03
2511071191,1,0,0,0,0.333333333333333,2.33333333333333,2351.33333333333,0,26,9.33333333333333,0.261904761904762,4.2529E-04
2511764838,1,0,0,0,0,2,507,0,16,12,0,1.9724E-03
2555133884,1,0,1,0,1,3,1157,0,40,260,-0.25,8.6430E-04
2540967745,1,0,0.5,0.25,1.5,1,7912.75,0,10421,9973,0.0920454545454545,1.2638E-04
2542524955,1,0,0,0,0,1,2,0,11,21,0,5.0000E-01
2542157327,1,0,0,0,0,1,13991,0,816,1696,0,7.1475E-05
2541678318,1,0,0,0,0,1.5,1040,0,39,64,-0.05,9.6154E-04
2541580063,1,0,0,0,0,1,672,0,98,209,0,1.4881E-03
2541530396,1,0,3,0,0,1,53,0,30,204,0,1.8868E-02
2541343644,1,0,1,81,16,2,7612,0,405,366,-0.7,1.3137E-04
2541012268,1,0,0,0,1.5,2,264,0,28,147,-0.0833333333333333,3.7879E-03
2541008220,1,0,0,0,1,4,287,0,45,208,0,3.4843E-03
2540899814,1,0,0,0,0,1,4665.25,0,113.75,124,-0.125,2.1435E-04
2512752272,1,0,0,0,0,1,2440,0,1320,92,0.25,4.0984E-04
2540239046,1,0,0,2,1,3,438,0,79,557,0.136363636363636,2.2831E-03
2539215060,1,0,0,0,0,3,9488,0,178,77,-0.333333333333333,1.0540E-04
2537978717,1,0,0,0.142857142857143,0,2.57142857142857,269.428571428571,0,10,306.285714285714,-0.203095238095238,3.7116E-03
2537023472,1,0,0,0,0,4,802,0,32,31,0,1.2469E-03
2536517684,1,0,1,0,0,1,1664,0,32,142,0,6.0096E-04
2536414506,1,0,0,0,0,1,4050,0,99,331,0,2.4691E-04
2536239668,1,0,0,0,0,1,13494,0,516,775,0,7.4107E-05
2535748428,1,0,0,0,0,2,4072,0,514,674,0.175,2.4558E-04
2543189090,1,0,0,0,0,1,2858,0,4,2,0.5,3.4990E-04
2543469458,1,0,0,0,0,3,4540.33333333333,0,671,775.333333333333,-0.204545454545455,2.2025E-04
2543714622,1,0,0,0,0,2,1390,0,31,139,-0.75,7.1942E-04
2543856762,1,0,0,0.0769230769230769,0.153846153846154,1.69230769230769,2576.53846153846,0,139.307692307692,203,0.0948717948717949,3.8812E-04
2553545652,1,0,0,0,0,1,716,0,130,164,0,1.3966E-03
2552587040,1,0,1,0,0,1,5768,0,1540,949,-0.2,1.7337E-04
2551443991,1,0,0,1,0.5,2,16366,0,796,777,-0.15,6.1102E-05
2550678733,1,0,0,0,0.333333333333333,2.66666666666667,2183,0,39.6666666666667,46,0.161904761904762,4.5809E-04
2549520571,1,0,0,0,0,1,55731,0,2966,0,0,1.7943E-05
2548499490,1,0,0,1,2,2,920,0,1419,1886,0,1.0870E-03
2547554854,1,0,2,0,0,1,556,0,49,207,-0.2,1.7986E-03
2547509651,1,0,0,0,0,2.36363636363636,298,0,13.5454545454545,58.5454545454545,0.253179112554113,3.3557E-03
2547431512,1,0,0.214285714285714,0,0,2,382.857142857143,0,31,154.285714285714,0.0791396103896104,2.6119E-03
2547323635,1,0,0,0,0,1.5,4,0,11,52,0.34375,2.5000E-01
2546736998,1,0,1,0,0,1,940,0,91,569,0,1.0638E-03
2546622582,1,0,0,0,0,1,4448,0,1730,1912,0.625,2.2482E-04
2546562188,1,1,2,158,87,0,789,0,19161,17143,0.0875,1.2674E-03
2546554567,1,0,0,0,0,2,2648,0,49,149,0.35,3.7764E-04
2545900439,1,0,0,0,0,2,19345,0,527,2001,0.6,5.1693E-05
2545113975,1,0,0,0,0,1,14861,0,403,445,0.5,6.7290E-05
2544187700,1,0,0,0,0,2,2816,0,267,523,0,3.5511E-04
2535590378,1,0,0,4,1,1,764,0,559,556,0.5,1.3089E-03
2535150197,1,0,0,0,0,1,29,0,9,74,0.35,3.4483E-02
2535024366,1,0,1,0,0,2,3325,0,375,367,0.366666666666667,3.0075E-04
2524403078,1,0,0,0,0,1,673,0,7,8,0.0541666666666666,1.4859E-03
2522478190,1,0,0,0,0,2,1,0,1,2,0,1.0000E+00
2521712376,1,0,0,0,1,2,324,0,48,121,0.0333333333333333,3.0864E-03
2521541502,1,0,0,0,0,2,26050,0,3918,3905,-0.0375,3.8388E-05
2520971602,1,0,0,0,0,1,1393,0,29,58,0.2,7.1788E-04
2520839886,1,0,1,0,0,9,1172,0,109,653,-0.5,8.5324E-04
2520482240,1,0,0,0,0,1.5,6148,0,167,323,0,1.6265E-04
2517335123,1,0,0,0,0,3,5143,0,3016,2896,0,1.9444E-04
2516782418,1,0,0,0,0,1,2335,0,79,281,0,4.2827E-04
2516185664,1,0,1,0,0,1,1108,0,2417,78,0,9.0253E-04
2516181758,1,0,0,0,1,4,5518,0,193,427,0,1.8123E-04
2516022494,1,0,0,1,5,1,7973,0,483.5,324,0.475,1.2542E-04
2515377882,1,0,0,0,0,3,1976,0,244,231,0,5.0607E-04
2515006951,1,0,0.5,0,0,2.5,698,0,22,138,0.125,1.4327E-03
2514972666,1,0,0,0,1,2,523,0,8,40,0.05,1.9120E-03
2514573504,1,0,0,0,0,2,22,0,8,53,0,4.5455E-02
2514132154,1,0,0,0,1,1,151,0,37,93,-0.5,6.6225E-03
2513958451,1,0,0,0,0,1,3714,0,102,353,-0.890625,2.6925E-04
2523423999,1,0,0,0,1,2,15358,0,1064,950,-0.0625,6.5113E-05
2524750897,1,0,0,2,3,1,465,0,37,406,0.3125,2.1505E-03
2534908328,1,0,0.25,0,0,2,222,0,12,32,-0.1,4.5045E-03
2525132137,1,0,0,0,0,1,3680,0,104,159,0,2.7174E-04
2533352247,1,0,1,0,0,1,267,0,45,71,0.0333333333333333,3.7453E-03
2533076789,1,0,0,0,0,1,20,0,17,94,0,5.0000E-02
2531861484,1,0,0,0,0,2,19,0,10,64,0.75,5.2632E-02
2531111359,1,0,0,0,0,1,1319,0,91,96,0,7.5815E-04
2530747861,1,0,0,0,0,1,730,0,186,572,-0.5,1.3699E-03
2530231530,1,0,1,0,0,1,202,0,87,354,-1,4.9505E-03
2529190431,1,0,0,0,0,1,18,0,1,14,0,5.5556E-02
